VDBName,SchemaName,Name,TABLE_TYPE,Description,TYPE_CAT,TYPE_SCHEM,TYPE_NAME,SELF_REFERENCING_COL_NAME,REF_GENERATION,IsPhysical
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.NFOP_YQSC_RBB1_DETAIL,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.NFOP_YQSC_RBB1_SUM,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.NFOP_YQSC_RBB2_DETAIL,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.NFOP_YQSC_RBB2_SUM,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.NFOP_ZYQ_YOUQI,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_AFFUSION_REPT_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_BOILER,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_BOILER_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_BOILER_PARAM_LOG,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_BOILER_TEAM_REPT,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_EQPT_ATTR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_EQPT_ATTR_VALUE_HIS,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_EQPT_MAINTANCE,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_EQPT_TYPE,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_EQUIPMENT,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_EQUIPMENT_LOG,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_EXPORT_TEMP_STD,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_EXPORT_TEMP_STD_LOG,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_GROUND_STATUS,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_LOOP,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_LOOP_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_LOOP_DATA_TENDAYS,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_LOOP_METER_STATION_REL,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_LOOP_PARA_HIS,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_LOOP_WELL_REL,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_METER_STATION_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_METER_STATION_TENDAYS,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_PARTNER_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_PARTNER_STATION_REL,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_PIPELINE,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_PIPELINE_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_PIPELINE_PARAM_LOG,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_PIPELINE_REPAIR_DATA,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_PUMP,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_PUMP_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_PUMP_PARAM_LOG,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_SALES_OIL_STATIS_REPT_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_SEWAGE_PROC_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_STATION_METER_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_STATION_METER_TEAM_REPT,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_STATION_PIPELINE_REL_LOG,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_STATION_TEAM_REPT,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_TANK_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_TANK_LIQ_LEVEL,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_TANK_TEAM_REPT,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_TANK_WATER_ASSAY_DATA,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_TRANSFER_STATION_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_UNION_STATION_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_VALVE,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_VALVE_PARAM_LOG,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_VENTURE_PARNTER_INFO,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_VESSEL,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_VESSEL_PARAM_LOG,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_WATER_INJ_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_WATER_INJ_TEAM_REPT,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_WATER_SOURCE_WELL_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OG_WELL_GATHER_VOL_TENDAYS,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_ANALYSE_PLAN_YEAR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_BOILER_ALLOCTER_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_BOILER_DOWNTIME,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_BOILER_INJ_DETAIL,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_BOILER_OPERATION_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_BOILER_REL_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_COMPLETION_INJ_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_COMPLETION_INJ_STATUS_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_COMPLETION_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_COMPLETION_PROD_RATE,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_DYN_SURVEY_PLAN_YEAR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_EFFECT_WELL_INFO,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_EFFECT_WELL_RESULT_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_FIELD_NEWCONV_INJ_WELL_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_FIX_POINT_WELL_TEST_SCHEME,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_GAS_LIFT_WELL_USAGE_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_GAS_LIFT_WELL_USAGE_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_GAS_STORAGE_WELL_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_GAS_WELL_PRES_GRADE_YEAR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_GAS_WELL_WATER_GRADE_YEAR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_HUFF_PUFF_CYCLE_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_HUFF_PUFF_CYCLE_PROD_MON2,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_HUFF_PUFF_WELL_CYCLE,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_HUFF_PUFF_WELL_CYCLE_TURN,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_HUFF_PUFF_WELL_INJ_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_HUFF_PUFF_WELL_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_ALLOC_ADJUST_PROD,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_CHANAGE_FACTOR_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_CHEM_DETAIL_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_CHEM_DETAIL_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_CHEM_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_CHEM_PLAN_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_CHEM_PLAN_YEAR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_LAYER_ALLOC_ADJUST_PROD,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_STATION_STATUS_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_VOL_PLAN_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_CHEM_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_DOWN_CLASS_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_DOWN_CLASS_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_METER_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_PROD_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_START_SHUT_DYN_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_STATUS_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_STIM_EFFECT_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_STIM_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_VOL_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_WATER_TEST_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_INJ_WELL_WB_STATUS_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_KEY_GASFIELD_DEVELOP,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_MECH_WELL_INFO,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_METWATER_WELL,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_METWATER_WELL_GRADE_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_MONTHLY_DATA_AUDIT,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_NEW_WELL_PROD_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_NEW_WELL_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_OILFIELD_DEV_IDX_ITEM_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_OILFIELD_DYN_WELL_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_OILFIELD_PROD_SPLIT_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_OIL_GAS_FIELD_DEV,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PLAN_STEAM_APP_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_CHANGE_FACTOR_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_CHEM_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_METHOD_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_PLAN_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_PLAN_YEAR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_SCHEME_YEAR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_STIM_PLAN_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_ALLOCATE_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_ALLOCATE_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_ASSAY_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_COMP_PROD_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_COMP_STATUS_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_DEDUCT_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_MECH_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_METER_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_METER_SOURCE,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_PROD_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_PROD_ORG_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_SHUT_CLASS_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_SHUT_CLASS_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_SHUT_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_STATUS_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_STIM_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_STIM_EFFECT_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_STIM_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_SURVEY_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_VERIFY_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_WB_PROD_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_WB_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_PROD_WELL_WB_STATUS_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_REGION_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_SAGD_TEMP_PRES_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_SPLIT_PROD_EXT_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_ASSIST,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_DEVICE,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_EXPORT_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_EXPORT_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_IMPORT_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_IMPORT_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_INJ_CHEM_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_ITEM,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_ITEM_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_ITEM_DATA,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_ITEM_DATA_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_PLAN_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_PLAN_YEAR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_PROC_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_PROC_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_PROD_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_SELF_USE_DAILY,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_SELF_USE_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STATION_USER,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STEAM_BOILER,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STEAM_CHANNEL_DYN_INFO,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STEAM_CHANNEL_VOL_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STEAM_CHANNEL_WELL_INFO,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STEAM_CHANNEL_WELL_PROD_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STIM_INJ_ENHANCE_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STIM_NEW_WELL_PLAN_YEAR,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_STIM_PROD_ENHANCE_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_SULFUR_GAS_PROD_DYN,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_TANK_PARAM,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_TEMP_ABSORB_WATER_PERCENT,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_TOR_IDX_DATA_MON,TABLE,null,null,null,null,null,null,true
a1epdm10-88-107-253,Model-a1epdm10-88-107-253,A1ZJK.OP_TOR_PROD_CHEM_DAILY,TABLE,null,null,null,null,null,null,true
